SaleUnits,TargetUnits,AchSale ,LMSU,LMSV
385,255.7337,151,386,121184.7
-13,0,0,-11,-2151.38
-8,0,0,-8,-770.16
-8,0,0,-8,-1559.12
-7,0,0,-9,-1924.29
46220,45158.6838,102,44735,7284200.05
0,0,0,-5,-1179.4
-19,0,0,-23,-10731.57
-15,0,0,-16,-4838.4
-18,0,0,-29,-13531.11
17547,25215.813,70,19337,1930219.34
7690,4328.8983,178,17562,1575487.02
1184,206.9454,572,972,131978.16
4422,1143.7809,387,4211,655273.71
1571,486.8941,323,1909,509168.48
0,0,0,-6,-1056.72
-2,0,0,0,0
-1,0,0,0,0
-2,0,0,0,0
3324,2634.3856,126,2795,787044.05
-7,0,0,-3,-678.84
3664,3579.6112,102,3759,1243928.28
337,226.5782,149,351,110196.45
0,0,0,0,0
-17,0,0,-18,-3520.44
-18,0,0,-13,-1251.51
-1,0,0,0,0
-5,0,0,-5,-974.45
-3,0,0,-9,-1924.29
58193,56222.7487,104,58138,9466610.54
-1,0,0,-1,-235.88
-1,0,0,0,0
-30,0,0,-42,-19596.78
-14,0,0,-33,-9979.2
-25,0,0,-24,-11198.16
14842,25215.813,59,13715,1369031.3
9891,5349.9123,185,18200,1632722
702,189.5406,370,831,112833.18
5422,1685.9317,322,5045,785052.45
2305,537.0105,429,2824,753217.28
-10,0,0,-16,-2817.92
-11,0,0,0,0
0,0,0,0,0
0,0,0,-1,-114.41
12593,8911.1088,141,6423,1808652.57
-5,0,0,-6,-1357.68
6060,6160.3177,98,5911,1956068.12
843,553.8523,152,800,251160
-22,0,0,-21,-4107.18
-18,0,0,-15,-1444.05
-18,0,0,-11,-2143.79
-16,0,0,-10,-2138.1
96208,96413.6552,100,87397,14230853.51
121.4,132.9257,91,151.5,26206.47
264.75,144.5886,183,157.75,47752.5
531.1,254.342,209,524.25,102637.66
611.6,268.2123,228,526,171628.54
0,23.5094,0,1.75,502.21
0,5.2342,0,0,0
492.9,373.2691,132,393.75,65012.06
2.5,95.0346,3,174,63767.52
4.85,9.2638,52,17.75,4444.42
41.45,33.4632,124,35.5,21926.22
1.8,128.342,1,155.5,26898.39
59,77.4582,76,96.75,29287.19
159.2,186.7321,85,222.25,43512.1
122.7,84.4372,145,88.75,28958.24
41,7.8365,523,59,16931.82
0,4.8853,0,5,1415.25
61.3,421.4329,15,391,64558.01
11.5,103.0354,11,71,26020.08
1.7,8.1058,21,18.75,4694.81
11.15,19.1218,58,13.5,8338.14
199,151.2602,132,173.6,30029.33
330.8,180.7358,183,117.5,35568.42
163.2,154.5369,106,32.3,6323.69
321.8,114.2386,282,8.9,2903.98
3,31.3459,10,35,10044.3
0,21.9837,0,11,3113.55
329.8,264.9007,124,172,28398.92
75.4,130.0852,58,94,34449.12
68.6,30.1073,228,6.5,1627.54
13.5,21.5121,63,18.2,11241.05
0.8,45.8364,2,1.3,224.87
58.4,113.6054,51,59.75,18086.92
11.8,48.2928,24,18.65,3651.3
1.1,29.8014,4,24.95,8140.94
135,133.22,101,101,28984.98
0,2.7916,0,25,7076.25
15.7,144.4913,11,33,5448.63
16.7,71.023,24,126,46176.48
11.5,10.4218,110,0.75,187.79
61.15,45.4143,135,51.1,31561.4
2.4,46.6096,5,0.8,138.38
49.8,92.1113,54,35,10594.85
352.6,245.5162,144,172.6,33791.63
549.6,356.137,154,386.8,126208.97
0,5.8111,0,0,0
7.2,3.5251,204,0,0
40.2,76.7546,52,22.2,3665.44
20,78.4475,25,15,5497.2
7,19.2899,36,2,500.78
265.2,117.9214,225,182.8,112904.6
5.6,39.4389,14,1.2,207.58
40.2,80.226,50,23,6962.33
208.4,231.1944,90,162.4,31794.67
351.4,279.8219,126,530.2,172998.96
7,9.6852,72,4,1147.92
10.8,3.5251,306,0,0
145.8,90.71,161,17.8,2938.96
27,78.4293,34,24,8795.52
7,22.9642,30,0,0
629.8,174.6984,361,333.2,205797.64
190,182.8531,104,86,14876.28
288,240.678,120,142,42984.82
285,157.5396,181,291,56971.98
281,152.6301,184,252,82225.08
0,3.8741,0,10,2869.8
14,7.0503,199,6,1698.3
384,132.5762,290,235,38800.85
98,89.6847,109,92,33716.16
71,19.2899,368,62,15524.18
75,34.9397,215,105,64852.2
19,43.0243,44,2,345.96
91,89.14,102,58,17557.18
445,251.6541,177,373,73025.94
538,343.4178,157,645,210457.05
15,7.7481,194,0,0
25,7.0503,355,6,1698.3
122,181.42,67,91,15025.01
78,81.0356,96,70,25653.6
27,20.2085,134,20,5007.8
50,56.777,88,23,14205.72
38,46.6096,82,41,7092.18
139,92.1113,151,152,46011.92
163,137.0799,119,227,44442.06
219,139.9109,157,340,110938.6
0,11.6222,0,10,2869.8
94,14.1006,667,38,10755.9
258,216.3085,119,262,43258.82
134,83.5811,160,97,35548.56
0,10.1042,0,7,1752.73
6,52.4095,11,10,6176.4
122,200.5382,61,122.6,21207.35
171.8,122.2046,141,87.5,26487.12
275.2,204.7491,134,175.3,34320.23
284.8,154.9803,184,242.9,79255.84
68,33.537,203,104,29845.92
16,27.0225,59,2,566.1
191.8,253.9518,76,138,22785.18
70.4,118.6784,59,141,51673.68
56.6,91.864,62,115.5,28920.05
27.5,61.0282,45,68.2,42123.05
173.4,131.7822,132,184.6,31932.11
150.3,102.6519,146,152.5,46163.27
557.8,346.4985,161,497.3,97361.39
438.4,202.6665,216,453.4,147939.89
20,22.9463,87,22.5,6457.05
0,3.4743,0,0,0
409.2,296.2771,138,418.5,69098.54
14.4,97.3235,15,55,20156.4
26.7,55.6019,48,27.5,6885.73
45.7,52.9981,86,49.2,30387.89
150,108.8636,138,136,23525.28
160,117.3165,136,174,52671.54
157,125.9994,125,201,39351.78
211,125.1764,169,83,27082.07
34,15.0034,227,95,27263.1
9,3.0883,291,0,0
152,190.4638,80,121,19978.31
39,108.7728,36,92,33716.16
57,33.8446,168,35,8763.65
18,28.9081,62,3,1852.92
45.6,131.7822,35,46.9,8112.76
31.95,146.6456,22,58.25,17632.86
157.7,110.2495,143,265.95,52067.69
241.6,113.2548,213,304.1,99224.79
3,16.7685,18,20.75,5954.84
1,5.0185,20,4,1132.2
119.3,317.4397,38,149.75,24725.22
-18.9,96.6871,-20,72,26386.56
20.05,60.4369,33,26.25,6572.74
13.55,17.666,77,17.3,10685.17
-2.06,39.4632,-5,8.4,1453.03
87.94,72.4712,121,102.655,31074.69
97.29,66.453,146,49.545,9699.91
127.07,101.6993,125,91.515,29860.43
83.6,4.1329,2023,50,14349
7.31,3.4448,212,6.25,1769.06
134.63,81.8974,164,110.475,18240.53
107.11,60.4556,177,74.74,27390.71
9.47,8.9427,106,6.8,1702.66
131.32,105.0527,125,136.51,84314.03
46.4808,28.188,165,61.7,10672.87
24.9808,41.4121,60,40.3356,12209.99
57.6828,55.3775,104,41.7072,8165.43
139.2628,69.0164,202,74.3364,24255.23
-0.7,4.1329,-17,0,0
5.6712,2.3964,237,0.652,184.55
43.9136,56.4021,78,27.878,4602.93
180.5712,57.7111,313,189.3808,69404.28
11.8904,18.7371,63,10.1,2528.94
322.4424,164.4304,196,265.3752,163906.33
2.9944,22.5504,13,-1.3,-224.87
12.4944,45.5533,27,11.7208,3548
42.4804,44.302,96,38.1196,7463.05
82.0604,103.084,80,80.4352,26245.21
-0.7,4.1329,-17,-1,-286.98
0.4416,2.3964,18,1.936,547.98
33.2248,60.402,55,31.804,5251.16
25.3416,64.6776,39,49.8944,18285.3
5.1472,6.3876,81,2.1,525.82
145.7832,91.3502,160,146.7136,90616.18
0.4808,22.5504,2,0.7,121.09
19.9808,47.6239,42,17.3356,5247.66
79.6328,55.3775,144,36.7072,7186.53
62.1128,103.0183,60,102.3364,33391.35
-0.7,4.1329,-17,0,0
-13.3288,6.7398,-198,2.652,750.65
40.8136,58.818,69,30.778,5081.75
23.5712,50.3929,47,12.3808,4537.32
5.8904,8.5168,69,6.1,1527.38
105.4424,95.9177,110,84.3752,52113.49
18.09,64.032,28,25.21,4360.83
98.44,151.7458,65,122.86,37190.95
1455,967.2599,150,1251.22,244963.85
331.93,214.7863,155,325.27,106132.35
2.79,13.0787,21,2,573.96
5.12,8.7564,58,10.06,2847.48
158.77,225.8123,70,155.37,25653.14
83.19,127.2145,65,70.06,25675.59
6.75,13.8282,49,9.51,2381.21
21.12,42.1516,50,21.13,13050.73
103,72.384,142,138,23871.24
193,162.9862,118,288,87180.48
218,290.178,75,306,59908.68
280,149.6995,187,261,85161.69
60,35.9666,167,119,34150.62
15,9.703,155,1,283.05
229,155.4774,147,223,36819.53
54,128.64,42,28,10261.44
216,47.411,456,176,44068.64
78,44.6311,175,120,74116.8
51,72.384,70,41,7092.18
201,162.9862,123,255,77191.05
272,290.178,94,267,52273.26
458,110.6475,414,400,130516
5,12.2613,41,10,2869.8
0,2.3666,0,0,0
138,111.0553,124,127,20968.97
98,122.8673,80,77,28218.96
0,11.8527,0,0,0
13,32.2336,40,21,12970.44
50.09,69.6,72,59.21,10242.15
69.44,84.3032,82,104.86,31742.17
307,386.904,79,236.22,46247.15
22.93,175.7342,13,38.27,12487.12
11.79,20.4355,58,14,4017.72
0.12,2.8399,4,0.06,16.98
97.77,248.0234,39,105.37,17397.64
22.19,126.0782,18,21.06,7718.07
24.75,25.681,96,14.51,3633.16
170.12,128.9343,132,182.13,112490.77
30,30.624,98,12,2075.76
70,66.2594,106,72.5,21946.47
116,116.9572,99,123,24080.94
316,370.478,85,258.5,84345.97
0,8.7043,0,7,2008.86
0,3.9244,0,1,283.05
57,471.2605,12,32.5,5366.08
27.5,118.0892,23,11,4031.28
0,6.5918,0,2,500.78
13.5,49.5249,27,43.5,26867.34
4.09,61.248,7,42.21,7301.49
81.44,115.9539,70,23.86,7222.66
47,122.2735,38,47.22,9244.73
294.93,159.2983,185,290.27,94712.2
30.79,34.8172,88,28,8035.44
26.12,33.3572,78,31.06,8791.53
122.77,235.6303,52,142.37,23506.71
12.19,138.0271,9,14.06,5152.71
20.75,23.3249,89,9.51,2381.21
67.12,77.5172,87,83.13,51344.41
3,16.8432,18,49,8476.02
123,157.366,78,190.5,57666.25
95,170.1196,56,135,26430.3
418,265.8034,157,361.5,117953.84
3,24.372,12,60,17218.8
24,22.2382,108,20,5661
258,510.5323,51,368.5,60843.04
68.5,112.6346,61,25,9162
0,6.5918,0,0,0
35.5,49.5249,72,31.5,19455.66
-1,44.4048,-2,2,345.96
45,74.5418,60,8,2421.68
55,122.2735,45,41,8026.98
181,83.6625,216,34,11093.86
8,19.1495,42,10,2869.8
-2,5.8866,-34,50,14152.5
476,746.1625,64,772,127464.92
21,119.0892,18,5,1832.4
65,14.1978,458,33,8262.87
51,38.7586,132,38,23470.32
0.3416,25.7937,1,3.7,640.03
10.8416,53.2441,20,10.9812,3324.12
35.5956,47.8461,74,31.0744,6083.74
57.9756,72.5375,80,52.7428,17209.45
-0.7,7.8511,-9,0,0
1.9624,5.6666,35,8.804,2491.97
38.3872,66.955,57,53.906,8900.42
25.8624,52.7206,49,16.2416,5952.23
8.9208,15.9516,56,8.9,2228.47
90.1748,100.0937,90,98.1704,60633.96
32.168,48.5529,66,22.7,3926.65
70.668,109.4463,65,30.851,9338.9
59.838,47.8461,125,37.117,7266.77
132.878,115.8716,115,140.079,45706.38
16.3,3.0407,536,3,860.94
1.702,3.2029,53,4.37,1236.93
163.906,74.6806,219,113.355,18716.04
43.602,58.248,75,17.068,6255.08
3.234,5.7056,57,2.1,525.82
241.954,146.2908,165,166.842,103048.28
99.6236,27.311,365,88.05,15230.89
109.3736,41.4121,264,109.4302,33125.61
141.7076,69.1111,205,118.3874,23177.89
135.9376,75.3636,180,131.8738,43029.11
-1.05,2.1005,-50,1,286.98
9.8604,12.3187,80,6.734,1906.06
144.9312,43.7783,331,100.901,16659.76
26.2104,55.0345,48,67.4736,24727.72
7.1368,8.8238,81,8.95,2240.99
94.7708,84.6947,112,127.8784,78982.81
40.7008,50.0702,81,110.42,19100.45
45.4008,91.6982,50,107.1106,32423.45
129.7728,101.0085,128,181.6822,35569.74
141.9128,113.0454,126,182.8714,59669.12
5.58,6.1363,91,0,0
1.0212,3.4492,30,2.422,685.55
84.8836,72.1054,118,49.793,8221.32
84.1612,50.4832,167,60.6408,22223.64
4.0604,6.3398,64,1.42,355.56
54.7524,53.8966,102,51.7452,31959.9
52.6,26.5031,198,0,0
55.4,36.7337,151,5,1513.55
8,187.4497,4,113,22123.14
214,222.583,96,133.5,43559.71
0,6.6493,0,-0.7,-200.89
-2.8,2.9615,-95,0,0
16.2,47.8134,34,34,5613.74
13.7,67.2467,20,17,6230.16
70.3,56.3745,125,44,11017.16
111,90.4153,123,167.8,103639.99
-1,19.275,-5,1,172.98
10.5,36.7337,29,1,302.71
303.8,217.7446,140,28.2,5520.99
77.5,243.7814,32,9,2936.61
2,11.0822,18,0.3,86.09
-3,12.5862,-24,4,1132.2
155,181.0079,86,178,29389.58
39,69.5013,56,19.3,7073.06
235,61.6596,381,116,29045.24
353.3,192.8859,183,643,397142.52
50.4,26.5031,190,-1,-172.98
84.6,36.7337,230,10,3027.1
1,94.6716,1,181,35436.18
209,190.7854,110,159.5,52043.26
1,12.1905,8,19.7,5653.51
20.8,3.7018,562,2,566.1
29.8,143.4402,21,16,2641.76
68.3,62.6012,109,36,13193.28
8.7,10.5702,82,0,0
250,120.5537,207,237.2,146504.21
5,69.8719,7,1,172.98
126.5,150.6084,84,188,56909.48
227.2,83.311,273,221.8,43424.01
264.5,137.7895,192,244,79614.76
6,21.0563,28,17.7,5079.55
21,7.7739,270,15,4245.75
111,88.7963,125,145,23940.95
42,64.2648,65,34.7,12716.86
5,12.3319,41,2,500.78
568.7,66.3045,858,22,13588.08
60,62.6438,96,90,15568.2
32,44.0805,73,33,9989.43
82,77.6307,106,152,29758.56
298,105.9919,281,120,39154.8
53,46.5454,114,107,30706.86
0,7.0335,0,0,0
19,160.5164,12,23,3797.53
25,69.711,36,17,6230.16
2,8.8085,23,0,0
43,30.1384,143,6,3705.84
-1,36.1406,-3,6,1037.88
-3,62.4474,-5,25,7567.75
21,96.565,22,200,39156
13,158.9879,8,212,69173.48
0,13.2987,0,0,0
2,2.9615,68,0,0
35,61.4744,57,73,12053.03
0,63.6921,0,11,4031.28
3,26.4256,11,3,751.17
12,102.4706,12,37,22852.68
23.75,47.1261,50,11,1902.78
18.5,114.137,16,25,7567.75
9.729999989,101.1223,10,23.7,4639.99
32.25,206.1714,16,131,42743.99
0,6.6398,0,0,0
10.19999987,1.0685,955,-7,-1981.35
80,89.8256,89,12.66,2090.29
20,107.7283,19,26,9528.48
30,14.2184,211,4.99,1249.45
72.34,97.9724,74,162.28,100230.61
1.75,62.8348,3,1,172.98
70.5,136.9644,51,63,19070.73
103.76,161.1636,64,270.6,52978.07
283.25,229.0793,124,204,66563.16
80,13.2796,602,9,2582.82
-41.90000004,0.7124,-5882,2,566.1
42,89.8256,47,24.68,4074.91
11,106.6356,10,20,7329.6
17,58.7695,29,70.02,17532.31
472.57,163.2873,289,195.44,120711.56
36,141.3784,25,135,23352.3
198.5,372.8475,53,489.5,148176.55
269.5,183.2841,147,198.5,38862.33
195,251.9872,77,166.5,54327.28
1,3.9058,26,12.25,3515.51
1,0.8904,112,1,283.05
18.25,89.8256,20,34,5613.74
35,108.5201,32,21.5,7879.32
2,10.4268,19,0,0
106,78.3779,135,97.25,60065.49
76.5,62.8348,122,26,4497.48
341.5,136.9644,249,174.5,52822.9
243.01,186.4442,130,241.2,47222.14
499.5,458.1586,109,313.5,102291.91
0,15.2325,0,5.75,1650.14
-7.300000131,6.2331,-117,-2,-566.1
364.75,104.7965,348,134.66,22233.71
203,80.3051,253,108.5,39763.08
2,11.3747,18,7.99,2000.62
331.09,313.5116,106,237.03,146399.2
104,102.5736,101,111,19200.78
678,576.1951,118,513,155290.23
349,286.8045,122,314,61474.92
360,399.3501,90,578,188595.62
200,80.0208,250,298,85520.04
7,1.4792,473,-2,-566.1
283,530.5322,53,302,49863.22
170,164.9082,103,124,45443.52
44,29.9808,147,4,1001.56
60,56.6782,106,10,6176.4
361,161.6724,223,174,30098.52
292,137.4892,212,318,96261.78
11,116.4627,9,19,3719.82
182,282.873,64,129,42091.41
56,10.0026,560,0,0
0,2.4211,0,10,2830.5
126,176.8441,71,51,8420.61
77,245.9077,31,82,30051.36
37,14.9904,247,2,500.78
105,45.3426,232,2,1235.28
3,75.4018,4,0,0
51,335.8514,15,143,43287.53
170,343.6587,49,394,77137.32
298,981.7358,30,507,165429.03
2,10.0026,20,11,3156.78
0,6.3047,0,0,0
127,275.0908,46,154,25426.94
40,130.406,31,30,10994.4
15,104.9327,14,30,7511.7
370,124.6921,297,392,242114.88
18,43.8358,41,6,1037.88
201,220.2294,91,149,45103.79
126,136.6921,92,124,24276.72
895,841.6669,106,1223,399052.67
10,11.0161,91,32,9183.36
73,10.155,719,23,6510.15
219,250.4511,87,191,31536.01
101,92.0509,110,174,63767.52
40,21.3792,187,15,3755.85
92,75.571,122,103,63616.92
2,18.7868,11,49,8476.02
93,167.5157,56,168,50855.28
50,103.5778,48,23,4502.94
414,360.7144,115,239,77983.31
37,5.8137,636,82,23532.36
39,18.8594,207,22,6227.1
147,204.9146,72,144,23775.84
16,75.0582,21,14,5130.72
2,14.2528,14,6,1502.34
62,25.1903,246,58,35823.12
34,37.9691,90,39,6746.22
67,93.654,72,69,20886.99
118,87.8182,134,67,13117.26
280,158.673,176,231,75372.99
31,16.6571,186,50,14349
2,3.1044,64,2,566.1
221,197.0628,112,207,34177.77
52,75.4218,69,35,12826.8
4,16.4748,24,15,3755.85
189,104.5866,181,153,94498.92
18,66.048,27,21,3632.58
45,256.1912,18,75,22703.25
107,147.2284,73,46,9005.88
292,468.1608,62,320,104412.8
77,34.1497,225,44,12627.12
1,11.803,8,10,2830.5
152,426.7258,36,221,36489.31
-2,90.1418,-2,53,19423.44
2,5.533,36,0,0
71,111.3305,64,20,12352.8
76,126.9176,60,77,13319.46
144,169.4031,85,156,47222.76
671,484.3987,139,915,179138.7
786,575.0303,137,904,294966.16
22,11.7624,187,12,3443.76
0,5.7111,0,3,849.15
336,257.3788,131,294,48542.34
44,96.2385,46,20,7329.6
17,10.6188,160,0,0
193,83.6432,231,133,82146.12
60,65.647,91,100,17298
152,141.1693,108,129.5,39200.94
247.5,217.9794,114,227.5,44539.95
937,650.0342,144,693.5,226282.13
16,29.406,54,17.5,5022.15
2,7.4244,27,9.5,2688.97
738,389.9679,189,300,49533
31,74.4695,42,15,5497.2
37,37.1658,100,20.5,5132.99
88,109.3796,80,37.5,23161.5
48,74.4,65,57,9859.86
242,155.2862,156,206.5,62509.61
194.5,175.5945,111,201.5,39449.67
556,525.0277,106,572.5,186801.04
3,22.3486,13,9.5,2726.31
8,32.5533,25,11.5,3255.07
1065,623.9487,171,918,151570.98
70,94.3749,74,25,9162
39,38.9356,100,13.5,3380.26
33,48.2557,68,30.5,18838.02
131,113.7882,115,168,29060.64
345,141.1693,244,166,50249.86
122,163.4846,75,148,28975.44
238,350.0184,68,265,86466.85
3,15.2911,20,0,0
-4,5.7111,-70,0,0
444,202.7833,219,471,77766.81
92,71.6058,128,94,34449.12
4,23.0074,17,22,5508.58
38,48.2557,79,29,17911.56
35,56.8941,62,35,6054.3
20,98.8185,20,36,10897.56
66,169.5395,39,72,14096.16
670,400.0211,167,680,221877.2
40,38.8159,103,30,8609.4
0,5.7111,0,0,0
59,85.7929,69,74,12218.14
38,98.784,38,43,15758.64
49,67.2525,73,87,21783.93
14,32.1705,44,15,9264.6
203,118.7977,171,98,16952.04
300,159.0946,189,401,121386.71
246,408.4604,60,728,142527.84
828.5,378.7613,219,532.5,173749.45
0,2.8355,0,0,0
5.5,6.7406,82,1,283.05
178,122.7428,145,113,18657.43
33,108.8433,30,41,15025.68
0,1,0,0,0
11.5,28.9304,40,30.5,18838.02
-1,80.1884,-1,1.5,259.47
215,60.1024,358,252,76282.92
26,217.8455,12,539.5,105623.31
460,268.7984,171,186,60689.95
0,1.9713,0,0,0
49,107.8502,45,42.5,12029.61
175.5,157.1107,112,1.5,247.66
8,104.4653,8,6,2198.88
0,0.76,0,0,0
5.5,14.4652,38,25,15441
49,80.1884,61,0.5,86.49
82,70.7087,116,251,75980.21
138,449.3064,31,185.5,36317.19
880,415.4157,212,662,216003.99
0,5.6442,0,0,0
20,101.1096,20,45.5,12878.76
146.5,147.2913,99,144.5,23858.39
66,97.3456,68,40,14659.2
2,1.2,167,0,0
16.5,88.2378,19,130,80293.2
21,17.8196,118,53,9167.94
20,63.6378,31,161,48736.31
252,285.9223,88,312,61083.36
354.5,158.8354,223,126.5,41275.71
0,2.8355,0,0,0
5.5,8.9875,61,5,1415.25
16,63.8262,25,15,2476.65
24,93.1494,26,41,15025.68
0,1.04,0,0,0
7.5,13.0187,58,27.5,16985.1
64,82.2632,78,60,10378.8
148,221.2584,67,122,36930.62
386,252.9696,153,382,74787.96
182,94.9576,192,257,83856.53
20,35.4997,56,15,4304.7
9,6.223,145,14,3962.7
603,472.8113,128,565,93287.15
40,103.9309,38,36,13193.28
28,15.7064,178,7,1752.73
110,44.1452,249,103,63616.92
17,67.3062,25,34,5881.32
70,99.1848,71,55,16649.05
210,101.1878,208,180,35240.4
139,89.6822,155,87,28387.23
53,18.1828,291,18,5165.64
19,21.3359,89,11,3113.55
335,280.7317,119,557,91966.27
52,111.3981,47,59,21622.32
36,52.3546,69,21,5258.19
144,75.2103,191,85,52499.4
54,74.7847,72,80,13838.4
58,198.3696,29,129,39049.59
97,144.5541,67,152,29758.56
73,105.5084,69,122,39807.38
4,16.4511,24,4,1147.92
13,12.8905,101,13,3679.65
298,310.2824,96,429,70832.19
30,96.9183,31,27,9894.96
0,2.6177,0,2,500.78
-5,9.81,-51,9,5558.76
80,149.5694,53,185,32001.3
210,244.1472,86,246,74466.66
455,224.0588,203,355,69501.9
360,237.394,152,312,101802.48
0,16.4511,0,15,4304.7
0,4.0005,0,1,283.05
730,413.7099,176,537,88664.07
13,100.6582,13,45,16491.6
95,16.5789,573,44,11017.16
33,34.3352,96,40,24705.6
332,280.2551,118,270,46704.6
141,185.9913,76,181,54790.51
166,168.1834,99,239,46791.42
518,492.8285,105,1247,406883.63
71,58.4627,121,74,21236.52
99,84.0417,118,74,20945.7
153,260.3914,59,197,32526.67
90,107.5455,84,131,48008.88
91,88.8181,102,75,18779.25
362,169.1954,214,412,254467.68
373,238.2169,157,367,63483.66
221,169.5803,130,251,75980.21
379,302.7302,125,375,73417.5
295,246.4142,120,18,5873.22
36,28.1874,128,38,10905.24
55,38.0189,145,47,13303.35
120,110.6663,108,139,22950.29
116,109,106,82,30051.36
108,76.1298,142,97,24287.83
97,74.8604,130,101,62381.64
70,84.0765,83,102,17643.96
81,98.466,82,52,15740.92
550,370.0036,149,484,94757.52
419,316.8183,132,453,147809.37
46,8.3518,551,9,2582.82
120,44.0219,273,112,31701.6
223.5,169.2544,132,182,30050.02
63,108.3182,58,13.5,4947.48
127.5,65.9792,193,136,34053.04
166,103.3049,161,120,74116.8
66,98.0893,67,14,2421.72
9,92.9956,10,11,3329.81
114,280.3057,41,101,19773.78
132,352.0204,37,108,35239.32
5,9.3958,53,0,0
10,34.0169,29,25,7076.25
46.5,110.6663,42,26,4292.86
53,108.6818,49,38.5,14109.48
9.5,22.8389,42,7,1752.73
41,34.6059,118,10,6176.4
39,118.7059,33,61,10551.78
559,346.267,161,107,32389.97
1592.5,624.3139,255,1170.5,229160.49
972,571.971,170,1360,443754.4
82,46.2481,177,260,74614.8
79.5,100.0124,79,93,26323.66
406.5,603.5962,67,426.5,70419.41
27,121.6036,22,10.5,3848.04
30,38.644,78,13,3255.07
115,202.0837,57,111,68558.04
54,114.7363,47,74,12800.52
269,539.4882,50,147,44498.37
650.5,613.1334,106,907.5,177670.35
530,449.7012,118,1218,397421.22
28,58.1495,48,88,25254.24
81.5,126.1869,65,99,28021.96
642.5,752.7998,85,518.5,85609.53
43,114.5782,38,58.5,21439.08
39,30.9565,126,4,1001.56
60,178.989,34,174,107469.36
1.6,8.4854,19,11,9513.68
66.5,23.4162,284,27,11888.1
10,4.9275,203,14.4,4359.02
14.5,8.9133,163,25.6,9762.05
9.5,19.6188,48,27.8,7541.03
5.5,28.251,19,40.2,17226.11
109.6,152.7249,69,229.665,973377.54
51.18,17.1392,286,50.26,67654.45
17.9,132.1348,14,29.7,8640.02
6.2,13.6581,45,12.3,5319.01
4,155.357,3,6.6,2490.84
6.2,7.4852,83,8.1,3343.52
16.1,236.2936,7,30.8,8233.77
17.9,336.6913,5,26,8790.33
21.1,35.3639,60,21.3,3098.3
-5.3,13.3748,-40,2.5,550.38
13.5,5.3497,252,6.4,2214.08
90.1,41.6898,216,106,9167.93
76,21.6538,351,64,11070.72
13.6,7.4755,182,0,0
-2.8,7.1976,-39,6,1887
4.4,4.2236,104,1.1,951.37
13.68,7.0769,193,16,7044.8
10,3.285,304,0,0
14.2,6.8876,206,15,5719.95
14.2,10.9865,129,21,5696.46
15.2,17.6569,86,25,10712.75
43.115,33.9643,127,25.42,113006.13
4.97,1.3383,371,1.87,2628.45
18.4,61.4946,30,51.4,14952.78
6.3,7.43,85,2.5,1081.1
5.2,2.8853,180,2.8,1056.72
4.2,5.0494,83,2.3,949.4
51.52,65.0456,79,66.98,17905.77
18.26,39.4542,46,16.52,5585.24
43.3,41.8455,103,46.7,6792.98
9.7,12.3737,78,3.5,770.53
2.6,1.6617,156,1.4,484.33
20.9,12.2911,170,10.1,873.54
8.1,12.3634,66,2,345.96
7.7,4.8075,160,0,0
16.8,7.7742,216,2.4,754.8
5.3,4.501,118,5.25,4540.62
48.65,20.4409,238,33,14529.9
13,4.1063,317,35.6,10776.48
18.25,8.5082,215,36.4,13880.41
17.25,18.0493,96,40.2,10904.65
21.25,25.8968,82,44.8,19197.24
101.175,94.6912,107,97.1075,431697.22
26.07,7.4777,349,30.03,42209.87
65.05,59.347,110,66.15,19243.7
7.45,14.0598,53,15.8,6832.55
30.5,5.2734,578,23.1,8717.94
2.2,7.2595,30,3.6,1486.01
26.25,33.2268,79,23.05,6161.96
43.2,41.1769,105,62.4,21096.82
44.5,46.5367,96,58.1,8451.22
40.7,12.9504,314,5.5,1210.83
6.75,6.275,108,11.4,3943.83
9.8,12.8362,76,5.25,454.07
7.25,31.8683,23,10,1729.8
7.85,10.9865,71,3,707.64
11.2,21.2232,53,6,1887
9,5.7956,155,5.4,4670.35
34.62,21.3586,162,73,32141.9
10,4.9275,203,14,4237.94
15.3,9.3185,164,23,8770.59
13.3,18.834,71,28,7595.28
13.3,28.251,47,34,14569.34
50.775,65.3513,78,69.3075,308110.65
5.07,2.5793,197,3.03,4258.94
56.3,78.1072,72,66.7,19403.7
11.6,10.5905,110,7.1,3070.32
58.8,3.7348,1574,9.4,3547.56
55.2,24.9089,222,5.9,2435.4
77.18,27.7909,278,6.52,1742.99
75.14,39.1902,192,16.48,5571.72
7.3,24.7799,29,5.7,829.12
3.7,10.8752,34,7.5,1651.13
16.9,15.3755,110,21.4,7403.33
7.5,9.8542,76,4.4,380.55
6.4,18.3836,35,15,2594.7
17,6.3424,268,0,0
1.6,23.1807,7,3.6,1132.2
5.7,2.8428,201,3.75,3243.3
9.75,9.0843,107,12,5283.6
10,3.285,304,4,1210.84
13.75,6.8876,200,9,3431.97
12.75,10.9865,116,11,2983.86
12.75,17.6569,72,12,5142.12
18.465,28.7855,64,17.87,79442.15
0.93,1.1901,78,-0.23,-323.29
3.35,53.7039,6,18.05,5250.93
0.95,5.2662,18,6.8,2940.59
3.5,3.7498,93,4.1,1547.34
1.2,5.3476,22,1.6,660.45
6.75,21.5107,31,12.35,3301.53
7.4,20.5043,36,19.4,6558.94
6.3,22.0481,29,11.7,1701.88
